id,marca,modelo,ano,cor,preco,quilometragem,status,data_entrada,vendedor_id,categoria
CAR0807,Chevrolet,Malibu,2020,Preto,59805,3305,Vendido,2025-06-09,VEND08,Sedan
CAR0808,Honda,CR-V,2024,Cinza,33892,83403,Disponível,2025-06-16,VEND09,SUV
CAR0809,Hyundai,Santa Fe,2020,Prata,25033,6847,Disponível,2025-10-16,VEND06,Hatchback
CAR0810,Hyundai,Elantra,2024,Vermelho,65923,6046,Reservado,2025-05-08,VEND02,Pickup
CAR0811,Toyota,RAV4,2020,Vermelho,75782,83994,Reservado,2025-08-28,VEND08,Sedan
CAR0812,Volkswagen,Tiguan,2022,Vermelho,63543,18822,Disponível,2025-05-08,VEND08,Sedan
CAR0813,Nissan,Sentra,2023,Branco,53503,79352,Disponível,2025-09-10,VEND02,Sedan
CAR0814,Honda,Pilot,2020,Cinza,27513,69704,Disponível,2025-05-27,VEND02,Pickup
CAR0815,Toyota,Prius,2024,Branco,64919,13996,Disponível,2025-05-10,VEND07,Pickup
CAR0816,Nissan,Pathfinder,2022,Azul,42583,49163,Disponível,2025-05-16,VEND06,SUV
CAR0817,Chevrolet,Malibu,2020,Prata,48700,24917,Disponível,2025-01-31,VEND08,Hatchback
CAR0818,Toyota,RAV4,2020,Branco,40559,29325,Vendido,2025-03-12,VEND05,Hatchback
CAR0819,Toyota,Corolla,2021,Cinza,42149,82525,Reservado,2025-01-11,VEND04,SUV
CAR0820,Volkswagen,Passat,2020,Cinza,71603,43957,Vendido,2025-11-28,VEND03,SUV
CAR0821,Ford,F-150,2023,Prata,60221,64669,Disponível,2025-10-06,VEND01,Hatchback
CAR0822,Toyota,Prius,2020,Vermelho,38560,53644,Vendido,2025-11-13,VEND03,Hatchback
CAR0823,Hyundai,Elantra,2023,Branco,31931,77721,Disponível,2025-10-10,VEND02,Hatchback
CAR0824,Hyundai,Elantra,2023,Preto,32200,80729,Disponível,2025-08-31,VEND09,Hatchback
CAR0825,Volkswagen,Jetta,2024,Branco,65237,82584,Disponível,2025-10-21,VEND06,Sedan
CAR0826,Toyota,RAV4,2022,Cinza,60802,41401,Vendido,2025-02-25,VEND09,SUV
CAR0827,Chevrolet,Malibu,2020,Branco,33643,89396,Vendido,2025-07-11,VEND02,Hatchback
CAR0828,Honda,Civic,2021,Branco,43072,87205,Disponível,2025-02-19,VEND04,Sedan
CAR0829,Volkswagen,Passat,2023,Vermelho,52497,70671,Vendido,2025-02-24,VEND03,Pickup
CAR0830,Chevrolet,Cruze,2022,Cinza,56811,87162,Disponível,2024-12-12,VEND01,Pickup
CAR0831,Ford,F-150,2024,Preto,57609,58510,Disponível,2025-09-06,VEND10,Pickup
CAR0832,Volkswagen,Jetta,2022,Prata,52352,673,Disponível,2025-06-21,VEND07,Hatchback
CAR0833,Hyundai,Tucson,2021,Branco,43720,95773,Reservado,2025-03-13,VEND08,Pickup
CAR0834,Volkswagen,Atlas,2024,Vermelho,27589,22078,Disponível,2025-05-03,VEND09,Pickup
CAR0835,Chevrolet,Silverado,2021,Preto,61568,58058,Disponível,2024-12-15,VEND04,SUV
CAR0836,Volkswagen,Tiguan,2022,Cinza,25256,3387,Disponível,2025-06-20,VEND02,Pickup
CAR0837,Hyundai,Sonata,2020,Preto,38310,8053,Vendido,2025-08-19,VEND05,SUV
CAR0838,Ford,Fusion,2024,Azul,28039,23645,Disponível,2025-09-18,VEND07,Pickup
CAR0839,Volkswagen,Jetta,2024,Cinza,53306,70459,Vendido,2025-04-20,VEND05,SUV
CAR0840,Volkswagen,Tiguan,2021,Branco,29610,93830,Disponível,2025-01-31,VEND09,Sedan
CAR0841,Volkswagen,Passat,2021,Cinza,30259,30562,Disponível,2025-11-15,VEND07,Sedan
CAR0842,Honda,Civic,2020,Vermelho,45631,92778,Reservado,2025-01-12,VEND09,SUV
CAR0843,Nissan,Pathfinder,2020,Prata,26257,84764,Vendido,2025-07-20,VEND09,SUV
CAR0844,Volkswagen,Jetta,2022,Azul,47971,85103,Vendido,2025-01-08,VEND05,Hatchback
CAR0845,Ford,Escape,2023,Preto,51003,37523,Disponível,2025-03-09,VEND08,Sedan
CAR0846,Ford,Focus,2024,Azul,77431,12675,Disponível,2025-01-11,VEND05,Hatchback
CAR0847,Ford,Fusion,2021,Preto,77507,71772,Disponível,2025-05-08,VEND08,Sedan
CAR0848,Chevrolet,Malibu,2023,Vermelho,30883,19715,Disponível,2025-07-22,VEND10,SUV
CAR0849,Nissan,Sentra,2022,Branco,75381,39382,Disponível,2025-08-06,VEND04,SUV
CAR0850,Honda,Civic,2022,Azul,27302,63008,Vendido,2025-10-21,VEND01,Pickup
CAR0851,Hyundai,Sonata,2023,Cinza,73614,27763,Disponível,2025-11-17,VEND01,Sedan
CAR0852,Toyota,Corolla,2022,Vermelho,27656,50780,Disponível,2025-06-24,VEND05,Hatchback
CAR0853,Nissan,Rogue,2023,Preto,52754,9702,Disponível,2025-11-04,VEND01,Sedan
CAR0854,Toyota,Corolla,2022,Preto,47679,79387,Disponível,2025-03-03,VEND07,Sedan
CAR0855,Toyota,Prius,2024,Branco,60375,33281,Vendido,2025-08-01,VEND10,Pickup
CAR0856,Toyota,Camry,2024,Branco,52533,44705,Vendido,2024-12-13,VEND10,Hatchback
CAR0857,Toyota,Camry,2021,Prata,63569,78441,Disponível,2025-05-29,VEND07,SUV
CAR0858,Nissan,Pathfinder,2022,Prata,36694,22118,Disponível,2025-02-27,VEND09,Pickup
CAR0859,Ford,F-150,2021,Branco,42384,63909,Disponível,2025-04-24,VEND03,Hatchback
CAR0860,Hyundai,Tucson,2024,Branco,30325,59635,Disponível,2025-01-30,VEND04,SUV
CAR0861,Toyota,Corolla,2023,Branco,60197,43712,Reservado,2024-12-20,VEND07,SUV
CAR0862,Chevrolet,Silverado,2021,Cinza,48780,37196,Vendido,2025-02-09,VEND08,Sedan
CAR0863,Hyundai,Sonata,2020,Branco,58494,76558,Vendido,2025-07-08,VEND08,Hatchback
CAR0864,Honda,Accord,2021,Vermelho,66330,12349,Disponível,2025-07-29,VEND05,Hatchback
CAR0865,Ford,Focus,2023,Cinza,46921,37931,Disponível,2025-10-12,VEND04,Hatchback
CAR0866,Ford,Focus,2021,Azul,53193,74390,Disponível,2025-11-05,VEND06,Hatchback
CAR0867,Toyota,Corolla,2024,Cinza,46764,3912,Vendido,2025-07-13,VEND08,Hatchback
CAR0868,Hyundai,Elantra,2021,Preto,46794,69617,Vendido,2025-11-12,VEND10,Pickup
CAR0869,Hyundai,Elantra,2023,Cinza,72642,79115,Disponível,2025-09-25,VEND09,SUV
CAR0870,Hyundai,Santa Fe,2024,Preto,73105,67026,Disponível,2025-05-06,VEND05,Sedan
CAR0871,Hyundai,Elantra,2020,Vermelho,43941,47455,Disponível,2025-08-21,VEND03,Pickup
CAR0872,Honda,Pilot,2024,Preto,70388,78316,Disponível,2025-04-01,VEND06,Hatchback
CAR0873,Honda,CR-V,2022,Branco,75058,4954,Disponível,2025-11-29,VEND03,Hatchback
CAR0874,Honda,CR-V,2021,Azul,52405,29870,Vendido,2025-06-18,VEND09,Pickup
CAR0875,Nissan,Pathfinder,2024,Azul,56981,3942,Disponível,2024-12-31,VEND09,Pickup
CAR0876,Volkswagen,Atlas,2022,Vermelho,30678,79834,Disponível,2025-04-30,VEND06,Pickup
CAR0877,Hyundai,Sonata,2021,Cinza,75713,11033,Disponível,2025-09-17,VEND08,Hatchback
CAR0878,Chevrolet,Cruze,2021,Prata,65603,93407,Reservado,2025-02-16,VEND01,Hatchback
CAR0879,Chevrolet,Equinox,2022,Azul,72535,51975,Vendido,2025-03-17,VEND09,Hatchback
CAR0880,Ford,Focus,2024,Vermelho,58407,41917,Vendido,2025-03-29,VEND03,Hatchback
CAR0881,Volkswagen,Tiguan,2023,Preto,71789,31004,Reservado,2024-12-13,VEND06,Sedan
CAR0882,Chevrolet,Equinox,2022,Cinza,42313,26760,Vendido,2025-06-29,VEND07,Hatchback
CAR0883,Chevrolet,Equinox,2023,Branco,37209,26753,Reservado,2025-08-03,VEND09,Sedan
CAR0884,Nissan,Altima,2020,Azul,43854,57303,Vendido,2024-12-10,VEND01,Pickup
CAR0885,Volkswagen,Atlas,2023,Cinza,33790,94038,Reservado,2025-10-31,VEND03,Pickup
CAR0886,Hyundai,Sonata,2024,Cinza,78493,94402,Disponível,2025-01-26,VEND04,SUV
CAR0887,Toyota,RAV4,2021,Preto,75054,58866,Vendido,2025-10-27,VEND03,SUV
CAR0888,Chevrolet,Cruze,2023,Azul,26183,93254,Disponível,2025-09-26,VEND09,Pickup
CAR0889,Volkswagen,Passat,2021,Prata,74610,95601,Disponível,2025-01-01,VEND06,Hatchback
CAR0890,Volkswagen,Tiguan,2023,Cinza,44647,47783,Disponível,2025-02-19,VEND02,Hatchback
CAR0891,Toyota,RAV4,2023,Azul,67576,73683,Disponível,2024-12-26,VEND03,Hatchback
CAR0892,Volkswagen,Jetta,2024,Prata,56728,7568,Vendido,2024-12-25,VEND07,SUV
CAR0893,Honda,Pilot,2021,Cinza,62514,88449,Vendido,2025-01-30,VEND06,Pickup
CAR0894,Honda,CR-V,2023,Vermelho,28622,49283,Disponível,2025-11-02,VEND09,Hatchback
CAR0895,Chevrolet,Silverado,2024,Vermelho,35507,1339,Vendido,2025-04-25,VEND10,Pickup
CAR0896,Chevrolet,Cruze,2021,Prata,71707,91326,Disponível,2025-07-26,VEND10,Sedan
CAR0897,Ford,Fusion,2021,Branco,29214,50323,Disponível,2025-07-10,VEND07,Pickup
CAR0898,Hyundai,Tucson,2023,Preto,73040,9036,Disponível,2024-12-29,VEND06,Sedan
CAR0899,Toyota,Camry,2023,Branco,79896,46621,Vendido,2025-02-24,VEND05,Sedan
CAR0900,Nissan,Sentra,2023,Vermelho,37662,55094,Disponível,2025-09-12,VEND02,Hatchback
CAR0901,Volkswagen,Tiguan,2021,Vermelho,65396,41614,Disponível,2025-03-04,VEND06,Pickup
CAR0902,Chevrolet,Malibu,2024,Vermelho,67481,29867,Disponível,2025-01-01,VEND07,Sedan
CAR0903,Ford,F-150,2020,Preto,29299,96825,Vendido,2025-04-09,VEND06,Pickup
CAR0904,Hyundai,Tucson,2022,Azul,51228,78833,Vendido,2025-02-06,VEND02,SUV
CAR0905,Volkswagen,Tiguan,2020,Cinza,66407,68968,Disponível,2025-06-28,VEND10,SUV
CAR0906,Volkswagen,Jetta,2020,Preto,35895,68163,Disponível,2025-05-13,VEND07,Pickup
CAR0907,Nissan,Altima,2022,Prata,63551,73356,Reservado,2024-12-27,VEND06,Hatchback
CAR0908,Nissan,Sentra,2023,Azul,43841,4777,Disponível,2025-05-17,VEND02,Sedan
CAR0909,Ford,F-150,2021,Azul,45021,72018,Vendido,2024-12-12,VEND07,SUV
CAR0910,Chevrolet,Cruze,2024,Azul,31401,39499,Vendido,2025-01-14,VEND07,Hatchback
CAR0911,Nissan,Rogue,2022,Azul,50880,463,Disponível,2025-11-28,VEND01,Hatchback
CAR0912,Hyundai,Elantra,2023,Branco,56438,89235,Vendido,2025-06-04,VEND05,Pickup
CAR0913,Toyota,RAV4,2023,Preto,52945,25387,Disponível,2024-12-12,VEND10,SUV
CAR0914,Honda,Pilot,2021,Azul,61514,45297,Reservado,2025-02-02,VEND05,Pickup
CAR0915,Honda,Civic,2024,Prata,76269,29905,Vendido,2025-11-19,VEND02,Hatchback
CAR0916,Chevrolet,Cruze,2022,Prata,26503,29253,Vendido,2025-02-17,VEND05,SUV
CAR0917,Volkswagen,Jetta,2020,Vermelho,62727,45060,Disponível,2025-06-21,VEND08,Hatchback
CAR0918,Toyota,RAV4,2024,Prata,57580,27055,Vendido,2025-08-07,VEND01,Sedan
CAR0919,Ford,Fusion,2024,Branco,76302,21745,Disponível,2025-03-16,VEND02,Sedan
CAR0920,Toyota,RAV4,2020,Preto,77208,73379,Disponível,2025-10-28,VEND08,Pickup
CAR0921,Chevrolet,Silverado,2020,Vermelho,72543,34616,Disponível,2025-11-09,VEND03,Sedan
CAR0922,Honda,Accord,2020,Azul,66005,69997,Reservado,2025-09-26,VEND08,SUV
CAR0923,Honda,Civic,2020,Prata,48001,61962,Reservado,2025-09-21,VEND08,Hatchback
CAR0924,Volkswagen,Passat,2022,Prata,45883,43831,Disponível,2025-04-06,VEND05,SUV
CAR0925,Volkswagen,Tiguan,2022,Preto,46768,7241,Vendido,2025-10-28,VEND07,Pickup
CAR0926,Honda,Accord,2020,Azul,39385,77949,Vendido,2025-10-28,VEND08,Hatchback
CAR0927,Nissan,Pathfinder,2022,Cinza,47297,14095,Vendido,2025-01-22,VEND10,Hatchback
CAR0928,Toyota,Prius,2023,Azul,50805,28798,Vendido,2024-12-13,VEND01,SUV
CAR0929,Ford,F-150,2021,Branco,38395,74638,Vendido,2025-03-28,VEND03,Hatchback
CAR0930,Toyota,RAV4,2020,Vermelho,61239,68827,Disponível,2025-04-10,VEND08,Hatchback
CAR0931,Honda,Accord,2020,Branco,60224,13872,Vendido,2025-08-11,VEND06,Hatchback
CAR0932,Hyundai,Elantra,2023,Azul,34352,23548,Vendido,2025-11-23,VEND07,Pickup
CAR0933,Hyundai,Sonata,2024,Vermelho,46215,53564,Vendido,2025-07-03,VEND01,Sedan
CAR0934,Nissan,Rogue,2021,Azul,29779,98730,Disponível,2025-02-21,VEND05,Sedan
CAR0935,Toyota,Corolla,2022,Prata,58672,37469,Disponível,2025-09-06,VEND08,Sedan
CAR0936,Ford,Fusion,2023,Azul,45594,6944,Disponível,2025-09-03,VEND09,Hatchback
CAR0937,Hyundai,Sonata,2020,Prata,73922,45713,Vendido,2025-07-11,VEND04,Pickup
CAR0938,Nissan,Rogue,2024,Vermelho,46917,10705,Vendido,2025-05-26,VEND08,Pickup
CAR0939,Volkswagen,Jetta,2022,Prata,32262,11062,Vendido,2025-07-12,VEND09,Pickup
CAR0940,Hyundai,Santa Fe,2022,Cinza,46569,19373,Vendido,2025-05-17,VEND06,Sedan
CAR0941,Volkswagen,Tiguan,2020,Cinza,26335,42581,Vendido,2025-03-09,VEND08,Sedan
CAR0942,Chevrolet,Malibu,2022,Cinza,58476,24725,Disponível,2025-05-23,VEND06,Sedan
CAR0943,Hyundai,Elantra,2023,Azul,68314,2825,Vendido,2025-06-08,VEND10,Pickup
CAR0944,Hyundai,Sonata,2020,Azul,78567,68335,Reservado,2025-10-30,VEND10,Pickup
CAR0945,Nissan,Sentra,2023,Preto,37103,57918,Vendido,2025-07-11,VEND04,Pickup
CAR0946,Ford,Fusion,2021,Prata,62138,93979,Disponível,2025-06-05,VEND04,SUV
CAR0947,Nissan,Altima,2023,Preto,49903,46632,Vendido,2025-09-11,VEND08,SUV
CAR0948,Chevrolet,Silverado,2023,Vermelho,49314,3337,Disponível,2025-01-15,VEND08,Pickup
CAR0949,Chevrolet,Malibu,2020,Vermelho,62634,49058,Disponível,2025-02-18,VEND10,SUV
CAR0950,Chevrolet,Cruze,2024,Preto,59481,29575,Vendido,2025-11-15,VEND06,Sedan
CAR0951,Volkswagen,Jetta,2024,Prata,46733,82241,Vendido,2025-08-12,VEND03,Pickup
CAR0952,Chevrolet,Equinox,2020,Cinza,42819,50197,Disponível,2024-12-06,VEND02,Hatchback
CAR0953,Ford,Focus,2024,Branco,67627,78375,Vendido,2025-08-04,VEND07,Pickup
CAR0954,Nissan,Pathfinder,2022,Branco,58886,76652,Disponível,2025-08-22,VEND07,Sedan
CAR0955,Nissan,Altima,2024,Cinza,65149,22602,Disponível,2025-04-30,VEND10,Sedan
CAR0956,Ford,Escape,2020,Azul,42663,62919,Reservado,2025-05-27,VEND04,Pickup
CAR0957,Hyundai,Elantra,2022,Cinza,27134,3957,Vendido,2025-11-15,VEND01,Hatchback
CAR0958,Volkswagen,Tiguan,2023,Preto,30609,65647,Disponível,2025-03-01,VEND01,Pickup
CAR0959,Nissan,Pathfinder,2024,Vermelho,58943,72507,Disponível,2025-10-14,VEND09,Pickup
CAR0960,Honda,Accord,2024,Cinza,49162,24253,Disponível,2025-02-08,VEND07,Hatchback
CAR0961,Toyota,RAV4,2020,Prata,31042,64885,Vendido,2025-06-19,VEND01,Sedan
CAR0962,Toyota,Prius,2021,Preto,46101,47603,Vendido,2025-01-12,VEND04,SUV
CAR0963,Ford,F-150,2022,Vermelho,58311,58113,Disponível,2025-06-25,VEND06,Hatchback
CAR0964,Chevrolet,Equinox,2021,Branco,27596,82739,Disponível,2025-07-18,VEND10,SUV
CAR0965,Chevrolet,Silverado,2021,Azul,60090,69011,Disponível,2025-09-11,VEND03,Pickup
CAR0966,Ford,Fusion,2020,Vermelho,26717,96700,Disponível,2025-04-28,VEND10,Pickup
CAR0967,Chevrolet,Equinox,2022,Preto,68525,2950,Reservado,2025-05-07,VEND08,Sedan
CAR0968,Hyundai,Sonata,2020,Prata,55234,21067,Disponível,2025-07-16,VEND07,Hatchback
CAR0969,Hyundai,Tucson,2020,Vermelho,76749,76073,Disponível,2025-10-29,VEND06,SUV
CAR0970,Nissan,Altima,2020,Branco,35459,89692,Disponível,2025-08-26,VEND09,SUV
CAR0971,Ford,Focus,2024,Vermelho,31790,94296,Disponível,2025-09-01,VEND02,Pickup
CAR0972,Nissan,Rogue,2020,Cinza,73694,62735,Disponível,2024-12-05,VEND07,Pickup
CAR0973,Nissan,Pathfinder,2022,Cinza,56704,20417,Disponível,2025-05-19,VEND03,Hatchback
CAR0974,Chevrolet,Equinox,2021,Cinza,36512,62566,Disponível,2025-03-26,VEND06,Hatchback
CAR0975,Toyota,Prius,2021,Vermelho,29019,26671,Vendido,2025-04-26,VEND07,Sedan
CAR0976,Hyundai,Santa Fe,2021,Vermelho,73853,94430,Disponível,2025-02-15,VEND07,Sedan
CAR0977,Nissan,Rogue,2023,Preto,53850,43453,Vendido,2025-11-25,VEND06,SUV
CAR0978,Honda,CR-V,2024,Prata,46851,10022,Vendido,2025-01-03,VEND09,Hatchback
CAR0979,Ford,Focus,2020,Preto,58522,29829,Disponível,2025-07-11,VEND05,Hatchback
CAR0980,Nissan,Sentra,2020,Cinza,50118,74407,Disponível,2025-07-26,VEND10,Pickup
CAR0981,Volkswagen,Passat,2020,Prata,35690,62610,Disponível,2025-11-09,VEND05,Hatchback
CAR0982,Volkswagen,Jetta,2023,Preto,46213,16945,Disponível,2025-05-22,VEND05,SUV
CAR0983,Chevrolet,Cruze,2021,Vermelho,43570,88688,Disponível,2025-04-23,VEND08,Sedan
CAR0984,Chevrolet,Silverado,2024,Vermelho,52900,25525,Vendido,2025-09-04,VEND10,Pickup
CAR0985,Nissan,Pathfinder,2022,Azul,73237,19533,Disponível,2025-09-22,VEND03,Sedan
CAR0986,Ford,F-150,2022,Azul,42887,12946,Disponível,2025-04-12,VEND06,SUV
CAR0987,Nissan,Altima,2024,Prata,60597,74695,Disponível,2025-05-15,VEND10,Hatchback
CAR0988,Ford,Fusion,2024,Azul,76000,51712,Disponível,2025-01-04,VEND07,Sedan
CAR0989,Ford,F-150,2024,Branco,54033,68392,Disponível,2025-06-12,VEND01,SUV
CAR0990,Toyota,Prius,2024,Branco,63017,75302,Vendido,2025-04-14,VEND10,Sedan
CAR0991,Ford,F-150,2021,Branco,28548,23877,Disponível,2025-09-15,VEND04,Hatchback
CAR0992,Chevrolet,Malibu,2020,Azul,25314,11510,Disponível,2025-11-26,VEND04,Sedan
CAR0993,Volkswagen,Atlas,2023,Preto,26948,32155,Disponível,2025-08-17,VEND10,Pickup
CAR0994,Chevrolet,Malibu,2024,Prata,40609,16015,Disponível,2025-02-28,VEND08,Hatchback
CAR0995,Volkswagen,Passat,2023,Prata,48082,58195,Disponível,2025-08-21,VEND03,Sedan
CAR0996,Nissan,Pathfinder,2023,Vermelho,30791,26245,Vendido,2024-12-22,VEND04,Hatchback
CAR0997,Volkswagen,Passat,2021,Preto,61490,28535,Disponível,2025-10-29,VEND06,Sedan
CAR0998,Hyundai,Santa Fe,2021,Vermelho,43557,40089,Vendido,2025-09-15,VEND01,Sedan
CAR0999,Toyota,RAV4,2021,Cinza,71748,80942,Vendido,2025-05-12,VEND08,Pickup
CAR1000,Honda,Accord,2022,Branco,53487,88867,Disponível,2025-01-25,VEND01,SUV
